# Time[s], Head[m]
167520,5.00E-03
167580,5.00E-03
167640,5.00E-03
167700,5.00E-03
167760,5.00E-03
167820,5.00E-03
167880,5.00E-03
167940,5.00E-03
168000,5.00E-03
168060,5.00E-03
168120,5.00E-03
168180,5.00E-03
168240,5.00E-03
168300,5.00E-03
168360,5.00E-03
168420,5.00E-03
168480,5.00E-03
168540,5.00E-03
168600,5.00E-03
168660,5.00E-03
168720,5.00E-03
168780,5.00E-03
168840,5.00E-03
168900,5.00E-03
168960,5.00E-03
169020,5.00E-03
169080,5.00E-03
169140,5.00E-03
169200,5.00E-03
169260,5.00E-03
169320,5.00E-03
169380,5.00E-03
169440,5.00E-03
169500,5.00E-03
169560,5.00E-03
169620,5.00E-03
169680,5.00E-03
169740,5.00E-03
169800,5.00E-03
169860,5.00E-03
169920,5.00E-03
169980,5.00E-03
170040,5.00E-03
170100,5.00E-03
170160,5.00E-03
170220,5.00E-03
170280,5.00E-03
170340,5.00E-03
170400,5.00E-03
170460,5.00E-03
170520,5.00E-03
170580,5.00E-03
170640,5.00E-03
170700,5.00E-03
170760,5.00E-03
170820,5.00E-03
170880,5.00E-03
170940,5.00E-03
171000,5.00E-03
171060,5.00E-03
171120,5.00E-03
171180,5.00E-03
171240,5.00E-03
171300,5.00E-03
171360,5.00E-03
171420,5.00E-03
171480,5.00E-03
171540,5.00E-03
171600,5.00E-03
171660,5.00E-03
171720,5.00E-03
171780,5.00E-03
171840,5.00E-03
171900,5.00E-03
171960,5.00E-03
172020,5.00E-03
172080,5.10E-03
172140,5.00E-03
172200,5.00E-03
172260,5.00E-03
172320,5.00E-03
172380,5.00E-03
172440,5.00E-03
172500,5.00E-03
172560,5.00E-03
172620,5.00E-03
172680,5.00E-03
172740,5.00E-03
172800,5.00E-03
172860,5.00E-03
172920,5.00E-03
172980,5.00E-03
173040,5.00E-03
173100,5.00E-03
173160,5.00E-03
173220,5.00E-03
173280,5.00E-03
173340,5.00E-03
173400,5.00E-03
173460,5.00E-03
173520,5.00E-03
173580,5.00E-03
173640,5.00E-03
173700,5.10E-03
173760,5.00E-03
173820,5.00E-03
173880,5.00E-03
173940,5.00E-03
174000,5.00E-03
174060,5.00E-03
174120,5.00E-03
174180,5.00E-03
174240,5.00E-03
174300,5.00E-03
174360,5.00E-03
174420,5.00E-03
174480,5.00E-03
174540,5.00E-03
174600,5.00E-03
174660,5.00E-03
174720,5.00E-03
174780,5.00E-03
174840,5.00E-03
174900,5.10E-03
174960,5.00E-03
175020,5.00E-03
175080,5.10E-03
175140,5.00E-03
175200,5.00E-03
175260,1.23E-02
175320,7.17E-02
175380,9.10E-02
175440,1.03E-01
175500,1.09E-01
175560,1.11E-01
175620,1.13E-01
175680,1.14E-01
175740,1.15E-01
175800,1.17E-01
175860,1.19E-01
175920,1.22E-01
175980,1.26E-01
176040,1.29E-01
176100,1.33E-01
176160,1.37E-01
176220,1.42E-01
176280,1.46E-01
176340,1.51E-01
176400,1.59E-01
176460,1.68E-01
176520,1.75E-01
176580,1.82E-01
176640,1.89E-01
176700,1.96E-01
176760,2.03E-01
176820,2.09E-01
176880,2.14E-01
176940,2.20E-01
177000,2.26E-01
177060,2.31E-01
177120,2.37E-01
177180,2.43E-01
177240,2.48E-01
177300,2.53E-01
177360,2.59E-01
177420,2.63E-01
177480,2.64E-01
177540,2.65E-01
177600,2.65E-01
177660,2.64E-01
177720,2.65E-01
177780,2.65E-01
177840,2.66E-01
177900,2.66E-01
177960,2.66E-01
178020,2.66E-01
178080,2.66E-01
178140,2.66E-01
178200,2.67E-01
178260,2.67E-01
178320,2.67E-01
178380,2.67E-01
178440,2.68E-01
178500,2.68E-01
178560,2.68E-01
178620,2.68E-01
178680,2.69E-01
178740,2.69E-01
178800,2.69E-01
178860,2.68E-01
178920,2.64E-01
178980,2.62E-01
179040,2.61E-01
179100,2.59E-01
179160,2.57E-01
179220,2.55E-01
179280,2.54E-01
179340,2.52E-01
179400,2.50E-01
179460,2.48E-01
179520,2.46E-01
179580,2.45E-01
179640,2.43E-01
179700,2.41E-01
179760,2.40E-01
179820,2.38E-01
179880,2.36E-01
179940,2.34E-01
180000,2.33E-01
180060,2.31E-01
180120,2.30E-01
180180,2.28E-01
180240,2.26E-01
180300,2.25E-01
180360,2.23E-01
180420,2.21E-01
180480,2.20E-01
180540,2.18E-01
180600,2.16E-01
180660,2.15E-01
180720,2.13E-01
180780,2.11E-01
180840,2.10E-01
180900,2.09E-01
180960,2.07E-01
181020,2.04E-01
181080,2.03E-01
181140,2.01E-01
181200,2.00E-01
181260,1.98E-01
181320,1.96E-01
181380,1.95E-01
181440,1.93E-01
181500,1.91E-01
181560,1.90E-01
181620,1.89E-01
181680,1.87E-01
181740,1.85E-01
181800,1.84E-01
181860,1.82E-01
181920,1.81E-01
181980,1.79E-01
182040,1.78E-01
182100,1.76E-01
182160,1.75E-01
182220,1.74E-01
182280,1.72E-01
182340,1.71E-01
182400,1.70E-01
182460,1.69E-01
182520,1.68E-01
182580,1.67E-01
182640,1.66E-01
182700,1.65E-01
182760,1.64E-01
182820,1.63E-01
182880,1.62E-01
182940,1.61E-01
183000,1.60E-01
183060,1.59E-01
183120,1.59E-01
183180,1.57E-01
183240,1.57E-01
183300,1.56E-01
183360,1.55E-01
183420,1.53E-01
183480,1.52E-01
183540,1.51E-01
183600,1.50E-01
183660,1.50E-01
183720,1.49E-01
183780,1.47E-01
183840,1.46E-01
183900,1.45E-01
183960,1.44E-01
184020,1.43E-01
184080,1.43E-01
184140,1.41E-01
184200,1.40E-01
184260,1.39E-01
184320,1.38E-01
184380,1.36E-01
184440,1.34E-01
184500,1.00E-01
184560,8.26E-02
184620,5.10E-03
184680,5.20E-03
184740,5.20E-03
184800,5.30E-03
184860,5.60E-03
184920,5.50E-03
184980,5.30E-03
185040,5.30E-03
185100,5.50E-03
185160,5.30E-03
185220,5.60E-03
185280,5.50E-03
185340,5.30E-03
185400,5.50E-03
185460,5.60E-03
185520,5.60E-03
185580,5.20E-03
185640,5.60E-03
185700,5.60E-03
185760,5.50E-03
185820,5.30E-03
185880,5.50E-03
185940,5.50E-03
186000,5.60E-03
186060,5.30E-03
186120,5.60E-03
186180,5.50E-03
186240,5.70E-03
186300,5.30E-03
186360,5.60E-03
186420,5.30E-03
186480,5.50E-03
186540,5.50E-03
186600,5.70E-03
186660,5.30E-03
186720,5.50E-03
186780,5.30E-03
186840,5.90E-03
186900,5.50E-03
186960,5.60E-03
187020,5.50E-03
187080,5.50E-03
187140,5.30E-03
187200,5.50E-03
187260,5.30E-03
187320,5.50E-03
187380,5.60E-03
187440,5.50E-03
187500,5.70E-03
187560,5.20E-03
187620,5.50E-03
187680,5.60E-03
187740,5.50E-03
187800,5.30E-03
187860,5.70E-03
187920,5.30E-03
187980,5.30E-03
188040,5.70E-03
188100,5.60E-03
188160,5.70E-03
188220,5.60E-03
188280,5.70E-03
188340,5.60E-03
188400,5.70E-03
188460,5.50E-03
188520,5.60E-03
188580,5.30E-03
188640,5.70E-03
188700,5.30E-03
188760,5.90E-03
188820,5.50E-03
188880,5.50E-03
188940,5.60E-03
189000,5.70E-03
189060,5.70E-03
189120,5.60E-03
189180,5.60E-03
189240,5.60E-03
189300,5.70E-03
189360,5.60E-03
189420,5.60E-03
189480,5.50E-03
189540,5.70E-03
189600,5.60E-03
189660,6.00E-03
189720,5.90E-03
189780,6.10E-03
189840,5.70E-03
189900,5.70E-03
189960,5.90E-03
190020,5.70E-03
190080,5.90E-03
190140,5.90E-03
190200,5.70E-03
190260,5.70E-03
190320,5.60E-03
190380,5.70E-03
190440,5.90E-03
190500,5.70E-03
190560,6.00E-03
190620,5.70E-03
190680,5.90E-03
190740,6.00E-03
190800,5.90E-03
190860,5.70E-03
190920,5.90E-03
190980,5.90E-03
191040,5.90E-03
191100,6.00E-03
191160,5.60E-03
191220,6.10E-03
191280,5.90E-03
191340,6.00E-03
191400,6.10E-03
191460,5.90E-03
191520,5.90E-03
191580,5.90E-03
191640,6.00E-03
191700,5.90E-03
191760,5.70E-03
191820,5.90E-03
191880,5.90E-03
191940,6.00E-03
192000,5.70E-03
192060,6.00E-03
192120,5.50E-03
192180,5.60E-03
192240,5.70E-03
192300,6.00E-03
192360,5.90E-03
192420,5.50E-03
192480,6.00E-03
192540,5.60E-03
192600,5.60E-03
192660,5.60E-03
192720,5.70E-03
192780,5.90E-03
192840,5.70E-03
192900,6.00E-03
192960,6.00E-03
193020,5.60E-03
193080,5.70E-03
193140,5.60E-03
193200,5.60E-03
193260,1.35E-02
193320,6.38E-02
193380,8.04E-02
193440,8.93E-02
193500,9.00E-02
193560,8.86E-02
193620,8.84E-02
193680,8.85E-02
193740,9.01E-02
193800,9.25E-02
193860,9.51E-02
193920,9.85E-02
193980,1.03E-01
194040,1.09E-01
194100,1.19E-01
194160,1.26E-01
194220,1.33E-01
194280,1.41E-01
194340,1.48E-01
194400,1.55E-01
194460,1.60E-01
194520,1.66E-01
194580,1.71E-01
194640,1.77E-01
194700,1.83E-01
194760,1.88E-01
194820,1.94E-01
194880,1.99E-01
194940,2.04E-01
195000,2.10E-01
195060,2.15E-01
195120,2.20E-01
195180,2.26E-01
195240,2.32E-01
195300,2.37E-01
195360,2.43E-01
195420,2.47E-01
195480,2.50E-01
195540,2.51E-01
195600,2.52E-01
195660,2.52E-01
195720,2.52E-01
195780,2.52E-01
195840,2.52E-01
195900,2.52E-01
195960,2.52E-01
196020,2.52E-01
196080,2.52E-01
196140,2.52E-01
196200,2.52E-01
196260,2.52E-01
196320,2.52E-01
196380,2.52E-01
196440,2.52E-01
196500,2.52E-01
196560,2.52E-01
196620,2.52E-01
196680,2.52E-01
196740,2.52E-01
196800,2.52E-01
196860,2.51E-01
196920,2.47E-01
196980,2.45E-01
197040,2.43E-01
197100,2.41E-01
197160,2.38E-01
197220,2.36E-01
197280,2.35E-01
197340,2.33E-01
197400,2.31E-01
197460,2.29E-01
197520,2.27E-01
197580,2.24E-01
197640,2.23E-01
197700,2.20E-01
197760,2.19E-01
197820,2.17E-01
197880,2.15E-01
197940,2.13E-01
198000,2.11E-01
198060,2.09E-01
198120,2.07E-01
198180,2.05E-01
198240,2.03E-01
198300,2.02E-01
198360,2.00E-01
198420,1.98E-01
198480,1.96E-01
198540,1.94E-01
198600,1.93E-01
198660,1.91E-01
198720,1.89E-01
198780,1.87E-01
198840,1.85E-01
198900,1.83E-01
198960,1.82E-01
199020,1.80E-01
199080,1.79E-01
199140,1.76E-01
199200,1.75E-01
199260,1.74E-01
199320,1.71E-01
199380,1.70E-01
199440,1.68E-01
199500,1.66E-01
199560,1.64E-01
199620,1.63E-01
199680,1.61E-01
199740,1.59E-01
199800,1.57E-01
199860,1.55E-01
199920,1.53E-01
199980,1.51E-01
200040,1.50E-01
200100,1.48E-01
200160,1.46E-01
200220,1.45E-01
200280,1.43E-01
200340,1.41E-01
200400,1.39E-01
200460,1.38E-01
200520,1.36E-01
200580,1.35E-01
200640,1.33E-01
200700,1.31E-01
200760,1.29E-01
200820,1.28E-01
200880,1.26E-01
200940,1.24E-01
201000,1.22E-01
201060,1.20E-01
201120,1.18E-01
201180,1.17E-01
201240,1.15E-01
201300,1.13E-01
201360,1.12E-01
201420,1.10E-01
201480,1.08E-01
201540,1.06E-01
201600,1.04E-01
201660,1.03E-01
201720,1.01E-01
201780,9.85E-02
201840,9.61E-02
201900,9.36E-02
201960,9.14E-02
202020,8.88E-02
202080,8.68E-02
202140,8.46E-02
202200,8.14E-02
202260,4.94E-02
202320,2.91E-02
202380,1.64E-02
202440,8.10E-03
202500,5.00E-03
202560,5.00E-03
202620,5.00E-03
202680,5.00E-03
202740,5.00E-03
202800,5.00E-03
202860,5.00E-03
202920,5.00E-03
202980,5.00E-03
203040,5.00E-03
203100,5.00E-03
203160,5.00E-03
203220,5.00E-03
203280,5.00E-03
203340,5.00E-03
203400,5.00E-03
203460,5.00E-03
203520,5.00E-03
203580,5.00E-03
203640,5.00E-03
203700,5.00E-03
203760,5.00E-03
203820,5.00E-03
203880,5.00E-03
203940,5.00E-03
204000,5.00E-03
204060,5.00E-03
204120,5.00E-03
204180,5.00E-03
204240,5.00E-03
204300,5.00E-03
204360,5.00E-03
204420,5.00E-03
204480,5.00E-03
204540,5.00E-03
204600,5.00E-03
204660,5.00E-03
204720,5.00E-03
204780,5.00E-03
204840,5.00E-03
204900,5.00E-03
204960,5.00E-03
205020,5.00E-03
205080,5.00E-03
205140,5.00E-03
205200,5.00E-03
205260,5.00E-03
205320,5.00E-03
205380,5.00E-03
205440,5.00E-03
205500,5.00E-03
205560,5.00E-03
205620,5.00E-03
205680,5.00E-03
205740,5.00E-03
205800,5.00E-03
205860,5.00E-03
205920,5.00E-03
205980,5.00E-03
206040,5.00E-03
206100,5.00E-03
206160,5.00E-03
206220,5.00E-03
206280,5.00E-03
206340,5.00E-03
206400,5.30E-03
206460,5.20E-03
206520,5.10E-03
206580,5.30E-03
206640,5.10E-03
206700,5.20E-03
206760,5.10E-03
206820,5.10E-03
206880,5.20E-03
206940,5.10E-03
207000,5.50E-03
207060,5.10E-03
207120,5.10E-03
207180,5.20E-03
207240,5.50E-03
207300,5.50E-03
207360,5.10E-03
207420,5.20E-03
207480,5.20E-03
207540,5.00E-03
207600,5.30E-03
207660,5.10E-03
207720,5.20E-03
207780,5.10E-03
207840,5.20E-03
207900,5.20E-03
207960,5.20E-03
208020,5.20E-03
208080,5.30E-03
208140,5.20E-03
208200,5.10E-03
208260,5.20E-03
208320,5.10E-03
208380,5.20E-03
208440,5.50E-03
208500,5.10E-03
208560,5.30E-03
208620,5.20E-03
208680,5.30E-03
208740,5.10E-03
208800,5.30E-03
208860,5.20E-03
208920,5.30E-03
208980,5.10E-03
209040,5.30E-03
209100,5.20E-03
209160,5.50E-03
209220,5.20E-03
209280,5.10E-03
209340,5.30E-03
209400,5.00E-03
209460,5.20E-03
209520,5.20E-03
209580,5.20E-03
209640,5.00E-03
209700,5.20E-03
209760,5.30E-03
209820,5.20E-03
209880,5.20E-03
209940,5.10E-03
210000,5.20E-03
210060,5.10E-03
210120,5.10E-03
210180,5.10E-03
210240,5.20E-03
210300,5.30E-03
210360,5.10E-03
210420,5.00E-03
210480,5.30E-03
210540,5.30E-03
210600,5.30E-03
210660,5.30E-03
210720,5.00E-03
210780,5.10E-03
210840,5.10E-03
210900,5.20E-03
210960,5.10E-03
211020,5.00E-03
211080,5.10E-03
211140,5.20E-03
211200,5.20E-03
211260,1.98E-02
211320,5.78E-02
211380,6.98E-02
211440,7.68E-02
211500,7.97E-02
211560,8.20E-02
211620,8.46E-02
211680,8.70E-02
211740,8.97E-02
211800,9.28E-02
211860,9.57E-02
211920,9.91E-02
211980,1.03E-01
212040,1.08E-01
212100,1.18E-01
212160,1.26E-01
212220,1.33E-01
212280,1.41E-01
212340,1.47E-01
212400,1.55E-01
212460,1.61E-01
212520,1.67E-01
212580,1.72E-01
212640,1.78E-01
212700,1.83E-01
212760,1.89E-01
212820,1.95E-01
212880,2.00E-01
212940,2.05E-01
213000,2.10E-01
213060,2.16E-01
213120,2.21E-01
213180,2.26E-01
213240,2.32E-01
213300,2.37E-01
213360,2.43E-01
213420,2.45E-01
213480,2.47E-01
213540,2.48E-01
213600,2.48E-01
213660,2.49E-01
213720,2.50E-01
213780,2.50E-01
213840,2.50E-01
213900,2.50E-01
213960,2.50E-01
214020,2.50E-01
214080,2.50E-01
214140,2.50E-01
214200,2.50E-01
214260,2.50E-01
214320,2.51E-01
214380,2.50E-01
214440,2.50E-01
214500,2.50E-01
214560,2.50E-01
214620,2.50E-01
214680,2.50E-01
214740,2.50E-01
214800,2.50E-01
214860,2.48E-01
214920,2.45E-01
214980,2.42E-01
215040,2.41E-01
215100,2.39E-01
215160,2.36E-01
215220,2.35E-01
215280,2.33E-01
215340,2.30E-01
215400,2.28E-01
215460,2.26E-01
215520,2.25E-01
215580,2.23E-01
215640,2.21E-01
215700,2.18E-01
215760,2.17E-01
215820,2.14E-01
215880,2.12E-01
215940,2.10E-01
216000,2.09E-01
216060,2.06E-01
216120,2.04E-01
216180,2.03E-01
216240,2.01E-01
216300,1.99E-01
216360,1.97E-01
216420,1.95E-01
216480,1.93E-01
216540,1.91E-01
216600,1.89E-01
216660,1.87E-01
216720,1.85E-01
216780,1.84E-01
216840,1.82E-01
216900,1.80E-01
216960,1.78E-01
217020,1.76E-01
217080,1.75E-01
217140,1.73E-01
217200,1.71E-01
217260,1.69E-01
217320,1.67E-01
217380,1.66E-01
217440,1.64E-01
217500,1.62E-01
217560,1.61E-01
217620,1.58E-01
217680,1.57E-01
217740,1.55E-01
217800,1.53E-01
217860,1.51E-01
217920,1.49E-01
217980,1.47E-01
218040,1.46E-01
218100,1.44E-01
218160,1.42E-01
218220,1.40E-01
218280,1.38E-01
218340,1.36E-01
218400,1.35E-01
218460,1.33E-01
218520,1.31E-01
218580,1.29E-01
218640,1.28E-01
218700,1.26E-01
218760,1.24E-01
218820,1.22E-01
218880,1.20E-01
218940,1.18E-01
219000,1.16E-01
219060,1.14E-01
219120,1.13E-01
219180,1.11E-01
219240,1.08E-01
219300,1.07E-01
219360,1.05E-01
219420,1.03E-01
219480,1.01E-01
219540,9.88E-02
219600,9.71E-02
219660,9.47E-02
219720,9.32E-02
219780,9.13E-02
219840,8.90E-02
219900,8.74E-02
219960,8.46E-02
220020,8.28E-02
220080,8.09E-02
220140,7.86E-02
220200,7.61E-02
220260,5.41E-02
220320,2.90E-02
220380,1.20E-02
220440,5.00E-03
220500,5.00E-03
220560,5.00E-03
220620,5.00E-03
220680,5.00E-03
220740,5.00E-03
220800,5.00E-03
220860,5.00E-03
220920,5.00E-03
220980,5.00E-03
221040,5.00E-03
221100,5.00E-03
221160,5.00E-03
221220,5.00E-03
221280,5.00E-03
221340,5.00E-03
221400,5.00E-03
221460,5.00E-03
221520,5.00E-03
221580,5.00E-03
221640,5.00E-03
221700,5.00E-03
221760,5.00E-03
221820,5.00E-03
221880,5.00E-03
221940,5.00E-03
222000,5.00E-03
222060,5.00E-03
222120,5.00E-03
222180,5.00E-03
222240,5.00E-03
222300,5.00E-03
222360,5.00E-03
222420,5.00E-03
222480,5.00E-03
222540,5.00E-03
222600,5.00E-03
222660,5.00E-03
222720,5.00E-03
222780,5.00E-03
222840,5.00E-03
222900,5.00E-03
222960,5.00E-03
223020,5.00E-03
223080,5.00E-03
223140,5.00E-03
223200,5.00E-03
223260,5.00E-03
223320,5.00E-03
223380,5.00E-03
223440,5.00E-03
223500,5.00E-03
223560,5.00E-03
223620,5.00E-03
223680,5.00E-03
223740,5.00E-03
223800,5.00E-03
223860,5.00E-03
223920,5.00E-03
223980,5.00E-03
224040,5.00E-03
224100,5.00E-03
224160,5.00E-03
224220,5.00E-03
224280,5.00E-03
224340,5.00E-03
224400,5.00E-03
224460,5.00E-03
224520,5.00E-03
224580,5.00E-03
224640,5.00E-03
224700,5.00E-03
224760,5.00E-03
224820,5.00E-03
224880,5.00E-03
224940,5.00E-03
225000,5.00E-03
225060,5.00E-03
225120,5.00E-03
225180,5.00E-03
225240,5.00E-03
225300,5.00E-03
225360,5.00E-03
225420,5.00E-03
225480,5.00E-03
225540,5.00E-03
225600,5.00E-03
225660,5.00E-03
225720,5.00E-03
225780,5.00E-03
225840,5.00E-03
225900,5.00E-03
225960,5.00E-03
226020,5.00E-03
226080,5.00E-03
226140,5.00E-03
226200,5.00E-03
226260,5.00E-03
226320,5.00E-03
226380,5.00E-03
226440,5.00E-03
226500,5.00E-03
226560,5.00E-03
226620,5.00E-03
226680,5.00E-03
226740,5.00E-03
226800,5.00E-03
226860,5.00E-03
226920,5.00E-03
226980,5.00E-03
227040,5.00E-03
227100,5.00E-03
227160,5.00E-03
227220,5.00E-03
227280,5.00E-03
227340,5.00E-03
227400,5.00E-03
227460,5.00E-03
227520,5.00E-03
227580,5.00E-03
227640,5.00E-03
227700,5.00E-03
227760,5.00E-03
227820,5.00E-03
227880,5.00E-03
227940,5.00E-03
228000,5.00E-03
228060,5.00E-03
228120,5.00E-03
228180,5.00E-03
228240,5.00E-03
228300,5.00E-03
228360,5.00E-03
228420,5.00E-03
228480,5.00E-03
228540,6.70E-03
228600,6.70E-03
228660,6.50E-03
228720,6.50E-03
228780,6.10E-03
228840,6.30E-03
228900,6.30E-03
228960,6.10E-03
229020,6.40E-03
229080,6.10E-03
229140,6.40E-03
229200,6.40E-03
229260,2.10E-02
229320,5.17E-02
229380,6.22E-02
229440,6.93E-02
229500,7.25E-02
229560,7.66E-02
229620,8.01E-02
229680,8.37E-02
229740,8.73E-02
229800,9.05E-02
229860,9.37E-02
229920,9.76E-02
229980,1.02E-01
230040,1.09E-01
230100,1.18E-01
230160,1.26E-01
230220,1.33E-01
230280,1.41E-01
230340,1.48E-01
230400,1.54E-01
230460,1.60E-01
230520,1.66E-01
230580,1.72E-01
230640,1.78E-01
230700,1.83E-01
230760,1.88E-01
230820,1.93E-01
230880,1.99E-01
230940,2.04E-01
231000,2.09E-01
231060,2.15E-01
231120,2.20E-01
231180,2.26E-01
231240,2.31E-01
231300,2.37E-01
231360,2.40E-01
231420,2.42E-01
231480,2.43E-01
231540,2.44E-01
231600,2.45E-01
231660,2.45E-01
231720,2.46E-01
231780,2.46E-01
231840,2.47E-01
231900,2.47E-01
231960,2.47E-01
232020,2.46E-01
232080,2.46E-01
232140,2.46E-01
232200,2.47E-01
232260,2.47E-01
232320,2.47E-01
232380,2.47E-01
232440,2.47E-01
232500,2.47E-01
232560,2.47E-01
232620,2.46E-01
232680,2.46E-01
232740,2.46E-01
232800,2.46E-01
232860,2.44E-01
232920,2.41E-01
232980,2.39E-01
233040,2.37E-01
233100,2.35E-01
233160,2.33E-01
233220,2.31E-01
233280,2.29E-01
233340,2.27E-01
233400,2.25E-01
233460,2.23E-01
233520,2.21E-01
233580,2.19E-01
233640,2.17E-01
233700,2.15E-01
233760,2.14E-01
233820,2.11E-01
233880,2.09E-01
233940,2.08E-01
234000,2.06E-01
234060,2.04E-01
234120,2.02E-01
234180,2.00E-01
234240,1.98E-01
234300,1.96E-01
234360,1.94E-01
234420,1.92E-01
234480,1.91E-01
234540,1.89E-01
234600,1.87E-01
234660,1.85E-01
234720,1.83E-01
234780,1.81E-01
234840,1.80E-01
234900,1.78E-01
234960,1.76E-01
235020,1.74E-01
235080,1.73E-01
235140,1.71E-01
235200,1.69E-01
235260,1.67E-01
235320,1.65E-01
235380,1.64E-01
235440,1.62E-01
235500,1.60E-01
235560,1.59E-01
235620,1.57E-01
235680,1.55E-01
235740,1.53E-01
235800,1.51E-01
235860,1.50E-01
235920,1.48E-01
235980,1.46E-01
236040,1.44E-01
236100,1.43E-01
236160,1.41E-01
236220,1.39E-01
236280,1.37E-01
236340,1.35E-01
236400,1.34E-01
236460,1.32E-01
236520,1.30E-01
236580,1.28E-01
236640,1.26E-01
236700,1.25E-01
236760,1.23E-01
236820,1.21E-01
236880,1.19E-01
236940,1.17E-01
237000,1.16E-01
237060,1.14E-01
237120,1.12E-01
237180,1.11E-01
237240,1.09E-01
237300,1.07E-01
237360,1.05E-01
237420,1.03E-01
237480,1.01E-01
237540,9.84E-02
237600,9.64E-02
237660,9.45E-02
237720,9.25E-02
237780,9.04E-02
237840,8.89E-02
237900,8.64E-02
237960,8.44E-02
238020,8.26E-02
238080,8.02E-02
238140,7.85E-02
238200,7.60E-02
238260,7.41E-02
238320,7.17E-02
238380,6.94E-02
238440,6.66E-02
238500,3.80E-02
238560,1.48E-02
238620,5.00E-03
238680,5.00E-03
238740,5.00E-03
238800,5.00E-03
238860,5.00E-03
238920,5.00E-03
238980,5.00E-03
239040,5.00E-03
239100,5.00E-03
239160,5.00E-03
239220,5.00E-03
239280,5.00E-03
239340,5.00E-03
239400,5.00E-03
239460,5.00E-03
239520,5.00E-03
239580,5.00E-03
239640,5.00E-03
239700,5.00E-03
239760,5.00E-03
239820,5.00E-03
239880,5.00E-03
239940,5.00E-03
240000,5.00E-03
240060,5.00E-03
240120,5.00E-03
240180,5.00E-03
240240,5.00E-03
240300,5.00E-03
240360,5.00E-03
240420,5.00E-03
240480,5.00E-03
240540,5.00E-03
240600,5.00E-03
240660,5.00E-03
240720,5.00E-03
240780,5.00E-03
240840,5.00E-03
240900,5.00E-03
240960,5.00E-03
241020,5.00E-03
241080,5.00E-03
241140,5.00E-03
241200,5.00E-03
241260,5.00E-03
241320,5.00E-03
241380,5.00E-03
241440,5.00E-03
241500,5.00E-03
241560,5.00E-03
241620,5.00E-03
241680,5.00E-03
241740,5.00E-03
241800,5.00E-03
241860,5.00E-03
241920,5.00E-03
241980,5.00E-03
242040,5.00E-03
242100,5.00E-03
242160,5.00E-03
242220,5.00E-03
242280,5.00E-03
242340,5.00E-03
242400,5.00E-03
242460,5.00E-03
242520,5.00E-03
242580,5.00E-03
242640,5.00E-03
242700,5.00E-03
242760,5.00E-03
242820,5.00E-03
242880,5.00E-03
242940,5.00E-03
243000,5.00E-03
243060,5.00E-03
243120,5.00E-03
243180,5.00E-03
243240,5.00E-03
243300,5.00E-03
243360,5.00E-03
243420,5.00E-03
243480,5.00E-03
243540,5.00E-03
243600,5.00E-03
243660,5.00E-03
243720,5.00E-03
243780,5.00E-03
243840,5.00E-03
243900,5.00E-03
243960,5.00E-03
244020,5.00E-03
244080,5.00E-03
244140,5.00E-03
244200,5.00E-03
244260,5.00E-03
244320,5.00E-03
244380,5.00E-03
244440,5.00E-03
244500,5.00E-03
244560,5.00E-03
244620,5.00E-03
244680,5.00E-03
244740,5.00E-03
244800,5.00E-03
244860,5.00E-03
244920,5.00E-03
244980,5.00E-03
245040,5.00E-03
245100,5.00E-03
245160,5.00E-03
245220,5.00E-03
245280,5.00E-03
245340,5.00E-03
245400,5.00E-03
245460,5.00E-03
245520,5.00E-03
245580,5.00E-03
245640,5.00E-03
245700,5.00E-03
245760,5.00E-03
245820,5.00E-03
245880,5.00E-03
245940,5.00E-03
246000,5.00E-03
246060,5.00E-03
246120,5.00E-03
246180,5.00E-03
246240,5.00E-03
246300,5.00E-03
246360,5.00E-03
246420,5.00E-03
246480,5.00E-03
246540,5.00E-03
246600,5.00E-03
246660,5.00E-03
246720,5.00E-03
246780,5.00E-03
246840,5.00E-03
246900,5.00E-03
246960,5.00E-03
247020,5.00E-03
247080,5.00E-03
247140,5.00E-03
247200,5.00E-03
247260,5.00E-03
247320,5.00E-03
247380,5.00E-03
247440,1.13E-02
247500,1.96E-02
247560,3.08E-02
247620,4.05E-02
247680,4.82E-02
247740,5.53E-02
247800,6.18E-02
247860,6.82E-02
247920,7.42E-02
247980,8.10E-02
248040,8.80E-02
248100,9.40E-02
248160,1.02E-01
248220,1.08E-01
248280,1.15E-01
248340,1.21E-01
248400,1.28E-01
248460,1.35E-01
248520,1.41E-01
248580,1.48E-01
248640,1.54E-01
248700,1.61E-01
248760,1.67E-01
248820,1.73E-01
248880,1.80E-01
248940,1.87E-01
249000,1.93E-01
249060,1.99E-01
249120,2.06E-01
249180,2.12E-01
249240,2.19E-01
249300,2.24E-01
249360,2.27E-01
249420,2.27E-01
249480,2.28E-01
249540,2.28E-01
249600,2.28E-01
249660,2.28E-01
249720,2.28E-01
249780,2.28E-01
249840,2.28E-01
249900,2.29E-01
249960,2.28E-01
250020,2.28E-01
250080,2.28E-01
250140,2.28E-01
250200,2.28E-01
250260,2.28E-01
250320,2.27E-01
250380,2.27E-01
250440,2.27E-01
250500,2.27E-01
250560,2.27E-01
250620,2.26E-01
250680,2.26E-01
250740,2.26E-01
250800,2.26E-01
250860,2.24E-01
250920,2.22E-01
250980,2.21E-01
251040,2.18E-01
251100,2.16E-01
251160,2.14E-01
251220,2.12E-01
251280,2.10E-01
251340,2.09E-01
