R	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14
R234	3.664e-005	-466	3.664e-005	-466	3.664e-005	-466	3.664e-005	-466	3.664e-005	-466	3.664e-005	-466	0.000883	-466
R235	3.664e-005	-468	3.664e-005	-468	3.664e-005	-468	3.664e-005	-468	3.664e-005	-468	3.664e-005	-468	0.0009194	-468
R236	3.664e-005	-470	3.664e-005	-470	3.664e-005	-470	3.664e-005	-470	3.664e-005	-470	3.664e-005	-470	0.0009568	-470
R237	3.664e-005	-472	3.664e-005	-472	3.664e-005	-472	3.664e-005	-472	3.664e-005	-472	3.664e-005	-472	0.0009975	-472
R238	3.664e-005	-474	3.664e-005	-474	3.664e-005	-474	3.664e-005	-474	3.664e-005	-474	3.664e-005	-474	0.001042	-474
R239	3.664e-005	-476	3.664e-005	-476	3.664e-005	-476	3.664e-005	-476	3.664e-005	-476	3.664e-005	-476	0.001081	-476
R240	3.664e-005	-478	3.664e-005	-478	3.664e-005	-478	3.664e-005	-478	3.664e-005	-478	3.664e-005	-478	0.001118	-478
R241	3.664e-005	-480	3.664e-005	-480	3.664e-005	-480	3.664e-005	-480	3.664e-005	-480	3.664e-005	-480	0.001159	-480
R242	3.664e-005	-482	3.664e-005	-482	3.664e-005	-482	3.664e-005	-482	3.664e-005	-482	3.664e-005	-482	0.001203	-482
R243	3.664e-005	-484	3.664e-005	-484	3.664e-005	-484	3.664e-005	-484	3.664e-005	-484	3.664e-005	-484	0.001225	-484
R244	3.664e-005	-486	3.664e-005	-486	3.664e-005	-486	3.664e-005	-486	3.664e-005	-486	3.664e-005	-486	0.00125	-486
R245	3.664e-005	-488	3.664e-005	-488	3.664e-005	-488	3.664e-005	-488	3.664e-005	-488	3.664e-005	-488	0.001272	-488
R246	3.664e-005	-490	3.664e-005	-490	3.664e-005	-490	3.664e-005	-490	3.664e-005	-490	3.664e-005	-490	0.001262	-490
R247	3.664e-005	-492	3.664e-005	-492	3.664e-005	-492	3.664e-005	-492	3.664e-005	-492	3.664e-005	-492	0.001248	-492
R248	3.664e-005	-494	3.664e-005	-494	3.664e-005	-494	3.664e-005	-494	3.664e-005	-494	3.664e-005	-494	0.001181	-494
R249	3.664e-005	-496	3.664e-005	-496	3.664e-005	-496	3.664e-005	-496	3.664e-005	-496	3.664e-005	-496	0.001079	-496
R250	3.664e-005	-498	3.664e-005	-498	3.664e-005	-498	3.664e-005	-498	3.664e-005	-498	3.664e-005	-498	0.0008997	-498
R251	3.664e-005	-500	3.664e-005	-500	3.664e-005	-500	3.664e-005	-500	3.664e-005	-500	3.664e-005	-500	0.0006281	-500
R252	3.664e-005	-502	3.664e-005	-502	3.664e-005	-502	3.664e-005	-502	3.664e-005	-502	3.664e-005	-502	0.0003016	-502
R253	3.664e-005	-504	3.664e-005	-504	3.664e-005	-504	3.664e-005	-504	3.664e-005	-504	3.664e-005	-504	7.686e-005	-504
R254	3.664e-005	-506	3.664e-005	-506	3.664e-005	-506	3.664e-005	-506	3.664e-005	-506	3.664e-005	-506	3.751e-005	-506
R255	3.664e-005	-508	3.664e-005	-508	3.664e-005	-508	3.664e-005	-508	3.664e-005	-508	3.664e-005	-508	3.665e-005	-508
R256	3.664e-005	-510	3.664e-005	-510	3.664e-005	-510	3.664e-005	-510	3.664e-005	-510	3.664e-005	-510	3.664e-005	-510
R257	3.664e-005	-512	3.664e-005	-512	3.664e-005	-512	3.664e-005	-512	3.664e-005	-512	3.664e-005	-512	3.664e-005	-512
R258	3.664e-005	-514	3.664e-005	-514	3.664e-005	-514	3.664e-005	-514	3.664e-005	-514	3.664e-005	-514	3.664e-005	-514
R259	3.664e-005	-516	3.664e-005	-516	3.664e-005	-516	3.664e-005	-516	3.664e-005	-516	3.664e-005	-516	3.664e-005	-516
R260	3.664e-005	-518	3.664e-005	-518	3.664e-005	-518	3.664e-005	-518	3.664e-005	-518	3.664e-005	-518	3.664e-005	-518
R261	3.664e-005	-520	3.664e-005	-520	3.664e-005	-520	3.664e-005	-520	3.664e-005	-520	3.664e-005	-520	3.664e-005	-520
R262	3.664e-005	-522	3.664e-005	-522	3.664e-005	-522	3.664e-005	-522	3.664e-005	-522	3.664e-005	-522	3.664e-005	-522
R263	3.664e-005	-524	3.664e-005	-524	3.664e-005	-524	3.664e-005	-524	3.664e-005	-524	3.664e-005	-524	3.664e-005	-524
R264	3.664e-005	-526	3.664e-005	-526	3.664e-005	-526	3.664e-005	-526	3.664e-005	-526	3.664e-005	-526	3.664e-005	-526
R265	3.664e-005	-528	3.664e-005	-528	3.664e-005	-528	3.664e-005	-528	3.664e-005	-528	3.664e-005	-528	3.664e-005	-528
R266	3.664e-005	-530	3.664e-005	-530	3.664e-005	-530	3.664e-005	-530	3.664e-005	-530	3.664e-005	-530	3.664e-005	-530
R267	3.664e-005	-532	3.664e-005	-532	3.664e-005	-532	3.664e-005	-532	3.664e-005	-532	3.664e-005	-532	3.664e-005	-532
R268	3.664e-005	-534	3.664e-005	-534	3.664e-005	-534	3.664e-005	-534	3.664e-005	-534	3.664e-005	-534	3.664e-005	-534
R269	3.664e-005	-536	3.664e-005	-536	3.664e-005	-536	3.664e-005	-536	3.664e-005	-536	3.664e-005	-536	3.664e-005	-536
R270	3.664e-005	-538	3.664e-005	-538	3.664e-005	-538	3.664e-005	-538	3.664e-005	-538	3.664e-005	-538	3.664e-005	-538
R271	3.664e-005	-540	3.664e-005	-540	3.664e-005	-540	3.664e-005	-540	3.664e-005	-540	3.664e-005	-540	3.664e-005	-540
R272	3.664e-005	-542	3.664e-005	-542	3.664e-005	-542	3.664e-005	-542	3.664e-005	-542	3.664e-005	-542	3.664e-005	-542
R273	3.664e-005	-544	3.664e-005	-544	3.664e-005	-544	3.664e-005	-544	3.664e-005	-544	3.664e-005	-544	3.664e-005	-544
R274	3.664e-005	-546	3.664e-005	-546	3.664e-005	-546	3.664e-005	-546	3.664e-005	-546	3.664e-005	-546	3.664e-005	-546
R275	3.664e-005	-548	3.664e-005	-548	3.664e-005	-548	3.664e-005	-548	3.664e-005	-548	3.664e-005	-548	3.664e-005	-548
R276	3.664e-005	-550	3.664e-005	-550	3.664e-005	-550	3.664e-005	-550	3.664e-005	-550	3.664e-005	-550	3.664e-005	-550
R277	3.664e-005	-552	3.664e-005	-552	3.664e-005	-552	3.664e-005	-552	3.664e-005	-552	3.664e-005	-552	3.664e-005	-552
R278	3.664e-005	-554	3.664e-005	-554	3.664e-005	-554	3.664e-005	-554	3.664e-005	-554	3.664e-005	-554	3.664e-005	-554
R279	3.664e-005	-556	3.664e-005	-556	3.664e-005	-556	3.664e-005	-556	3.664e-005	-556	3.664e-005	-556	3.664e-005	-556
R280	3.664e-005	-558	3.664e-005	-558	3.664e-005	-558	3.664e-005	-558	3.664e-005	-558	3.664e-005	-558	3.664e-005	-558
R281	3.664e-005	-560	3.664e-005	-560	3.664e-005	-560	3.664e-005	-560	3.664e-005	-560	3.664e-005	-560	3.664e-005	-560
R282	3.664e-005	-562	3.664e-005	-562	3.664e-005	-562	3.664e-005	-562	3.664e-005	-562	3.664e-005	-562	3.664e-005	-562
R283	3.664e-005	-564	3.664e-005	-564	3.664e-005	-564	3.664e-005	-564	3.664e-005	-564	3.664e-005	-564	3.664e-005	-564
R284	3.664e-005	-566	3.664e-005	-566	3.664e-005	-566	3.664e-005	-566	3.664e-005	-566	3.664e-005	-566	3.664e-005	-566
R285	3.664e-005	-568	3.664e-005	-568	3.664e-005	-568	3.664e-005	-568	3.664e-005	-568	3.664e-005	-568	3.664e-005	-568
R286	3.664e-005	-570	3.664e-005	-570	3.664e-005	-570	3.664e-005	-570	3.664e-005	-570	3.664e-005	-570	3.664e-005	-570
R287	3.664e-005	-572	3.664e-005	-572	3.664e-005	-572	3.664e-005	-572	3.664e-005	-572	3.664e-005	-572	3.664e-005	-572
R288	3.664e-005	-574	3.664e-005	-574	3.664e-005	-574	3.664e-005	-574	3.664e-005	-574	3.664e-005	-574	3.664e-005	-574
R289	3.664e-005	-576	3.664e-005	-576	3.664e-005	-576	3.664e-005	-576	3.664e-005	-576	3.664e-005	-576	3.664e-005	-576
R290	3.664e-005	-578	3.664e-005	-578	3.664e-005	-578	3.664e-005	-578	3.664e-005	-578	3.664e-005	-578	3.664e-005	-578
R291	3.664e-005	-580	3.664e-005	-580	3.664e-005	-580	3.664e-005	-580	3.664e-005	-580	3.664e-005	-580	3.664e-005	-580
R292	3.664e-005	-582	3.664e-005	-582	3.664e-005	-582	3.664e-005	-582	3.664e-005	-582	3.664e-005	-582	3.664e-005	-582
R293	3.664e-005	-584	3.664e-005	-584	3.664e-005	-584	3.664e-005	-584	3.664e-005	-584	3.664e-005	-584	3.664e-005	-584
R294	3.664e-005	-586	3.664e-005	-586	3.664e-005	-586	3.664e-005	-586	3.664e-005	-586	3.664e-005	-586	3.664e-005	-586
R295	3.664e-005	-588	3.664e-005	-588	3.664e-005	-588	3.664e-005	-588	3.664e-005	-588	3.664e-005	-588	3.664e-005	-588
R296	3.664e-005	-590	3.664e-005	-590	3.664e-005	-590	3.664e-005	-590	3.664e-005	-590	3.664e-005	-590	3.664e-005	-590
R297	3.664e-005	-592	3.664e-005	-592	3.664e-005	-592	3.664e-005	-592	3.664e-005	-592	3.664e-005	-592	3.664e-005	-592
R298	3.664e-005	-594	3.664e-005	-594	3.664e-005	-594	3.664e-005	-594	3.664e-005	-594	3.664e-005	-594	3.664e-005	-594
R299	3.664e-005	-596	3.664e-005	-596	3.664e-005	-596	3.664e-005	-596	3.664e-005	-596	3.664e-005	-596	3.664e-005	-596
R300	3.664e-005	-598	3.664e-005	-598	3.664e-005	-598	3.664e-005	-598	3.664e-005	-598	3.664e-005	-598	3.664e-005	-598
R301	3.664e-005	-600	3.664e-005	-600	3.664e-005	-600	3.664e-005	-600	3.664e-005	-600	3.664e-005	-600	3.664e-005	-600
